DB_DrugID,DB_DrugName,CTD_ChemicalName,CTD_ChemicalID,DiseaseID,DiseaseName
DB01035,Procainamide,Procainamide,D011342,MESH:D013610,Tachycardia
DB01035,Procainamide,Procainamide,D011342,MESH:D014693,Ventricular Fibrillation
DB01035,Procainamide,Procainamide,D011342,MESH:D018879,Ventricular Premature Complexes
DB01035,Procainamide,Procainamide,D011342,MESH:D014927,Wolff-Parkinson-White Syndrome
DB01099,Flucytosine,Flucytosine,D005437,MESH:D017088,AIDS-Related Opportunistic Infections
DB01099,Flucytosine,Flucytosine,D005437,MESH:D002177,Candidiasis
DB01099,Flucytosine,Flucytosine,D005437,MESH:D005909,Glioblastoma
DB01099,Flucytosine,Flucytosine,D005437,MESH:D007674,Kidney Diseases
DB01099,Flucytosine,Flucytosine,D005437,MESH:D010538,Peritonitis
DB01099,Flucytosine,Flucytosine,D005437,MESH:D014552,Urinary Tract Infections
DB00273,Topiramate,Topiramate,D000077236,MESH:D000437,Alcoholism
DB00273,Topiramate,Topiramate,D000077236,MESH:D019969,Amphetamine-Related Disorders
DB00273,Topiramate,Topiramate,D000077236,MESH:D001008,Anxiety Disorders
DB00273,Topiramate,Topiramate,D000077236,MESH:D001714,Bipolar Disorder
DB00273,Topiramate,Topiramate,D000077236,MESH:D001930,Brain Injuries
DB00273,Topiramate,Topiramate,D000077236,MESH:D002545,Brain Ischemia
DB00273,Topiramate,Topiramate,D000077236,MESH:D002547,Cerebral Palsy
DB00273,Topiramate,Topiramate,D000077236,MESH:D019970,Cocaine-Related Disorders
DB00273,Topiramate,Topiramate,D000077236,MESH:D003072,Cognition Disorders
DB00273,Topiramate,Topiramate,D000077236,MESH:D003866,Depressive Disorder
DB00273,Topiramate,Topiramate,D000077236,MESH:D003967,Diarrhea
DB00273,Topiramate,Topiramate,D000077236,MESH:D004827,Epilepsy
DB00273,Topiramate,Topiramate,D000077236,MESH:D018149,Glucose Intolerance
DB00273,Topiramate,Topiramate,D000077236,MESH:D006930,Hyperalgesia
DB00273,Topiramate,Topiramate,D000077236,MESH:D007249,Inflammation
DB00273,Topiramate,Topiramate,D000077236,MESH:D007859,Learning Disabilities
DB00273,Topiramate,Topiramate,D000077236,MESH:D008569,Memory Disorders
DB00273,Topiramate,Topiramate,D000077236,MESH:D008881,Migraine Disorders
DB00273,Topiramate,Topiramate,D000077236,MESH:D020326,Migraine without Aura
DB00273,Topiramate,Topiramate,D000077236,MESH:D009410,Nerve Degeneration
DB00273,Topiramate,Topiramate,D000077236,MESH:D009437,Neuralgia
DB00273,Topiramate,Topiramate,D000077236,MESH:D019954,Neurobehavioral Manifestations
DB00273,Topiramate,Topiramate,D000077236,MESH:D009765,Obesity
DB00273,Topiramate,Topiramate,D000077236,MESH:D011618,Psychotic Disorders
DB00273,Topiramate,Topiramate,D000077236,MESH:D012640,Seizures
DB00273,Topiramate,Topiramate,D000077236,MESH:D013375,Substance Withdrawal Syndrome
DB00273,Topiramate,Topiramate,D000077236,MESH:D014456,Ulcer
DB00273,Topiramate,Topiramate,D000077236,MESH:D020194,Unverricht-Lundborg Syndrome
DB00421,Spironolactone,Spironolactone,D013148,MESH:D000152,Acne Vulgaris
DB00421,Spironolactone,Spironolactone,D013148,MESH:D001201,Ascites
DB00421,Spironolactone,Spironolactone,D013148,MESH:D001281,Atrial Fibrillation
DB00421,Spironolactone,Spironolactone,D013148,MESH:D001321,Autistic Disorder
DB00421,Spironolactone,Spironolactone,D013148,MESH:D006332,Cardiomegaly
DB00421,Spironolactone,Spironolactone,D013148,MESH:D009202,Cardiomyopathies
DB00421,Spironolactone,Spironolactone,D013148,MESH:D002318,Cardiovascular Diseases
DB00421,Spironolactone,Spironolactone,D013148,MESH:D019970,Cocaine-Related Disorders
DB00421,Spironolactone,Spironolactone,D013148,MESH:D003072,Cognition Disorders
DB00421,Spironolactone,Spironolactone,D013148,MESH:D003928,Diabetic Nephropathies
DB00421,Spironolactone,Spironolactone,D013148,MESH:D003967,Diarrhea
DB00421,Spironolactone,Spironolactone,D013148,MESH:D050171,Dyslipidemias
DB00421,Spironolactone,Spironolactone,D013148,MESH:D004487,Edema
DB00421,Spironolactone,Spironolactone,D013148,MESH:D005355,Fibrosis
DB00421,Spironolactone,Spironolactone,D013148,MESH:D018149,Glucose Intolerance
DB00421,Spironolactone,Spironolactone,D013148,MESH:D006331,Heart Diseases
DB00421,Spironolactone,Spironolactone,D013148,MESH:D006333,Heart Failure
DB00421,Spironolactone,Spironolactone,D013148,MESH:D006929,Hyperaldosteronism
DB00421,Spironolactone,Spironolactone,D013148,MESH:D006943,Hyperglycemia
DB00421,Spironolactone,Spironolactone,D013148,MESH:D006955,Hypernatremia
DB00421,Spironolactone,Spironolactone,D013148,MESH:D006973,Hypertension
DB00421,Spironolactone,Spironolactone,D013148,MESH:D007008,Hypokalemia
DB00421,Spironolactone,Spironolactone,D013148,MESH:D020514,Hypokalemic Periodic Paralysis
DB00421,Spironolactone,Spironolactone,D013148,MESH:D007333,Insulin Resistance
DB00421,Spironolactone,Spironolactone,D013148,MESH:D007674,Kidney Diseases
DB00421,Spironolactone,Spironolactone,D013148,MESH:D008103,Liver Cirrhosis
DB00421,Spironolactone,Spironolactone,D013148,MESH:D009203,Myocardial Infarction
DB00421,Spironolactone,Spironolactone,D013148,MESH:D009437,Neuralgia
DB00421,Spironolactone,Spironolactone,D013148,MESH:D010243,Paralysis
DB00421,Spironolactone,Spironolactone,D013148,MESH:D010437,Peptic Ulcer
DB00421,Spironolactone,Spironolactone,D013148,MESH:D011085,Polycystic Ovary Syndrome
DB00421,Spironolactone,Spironolactone,D013148,MESH:D011507,Proteinuria
DB00421,Spironolactone,Spironolactone,D013148,MESH:D012640,Seizures
DB00421,Spironolactone,Spironolactone,D013148,MESH:D013375,Substance Withdrawal Syndrome
DB00421,Spironolactone,Spironolactone,D013148,MESH:D014652,Vascular Diseases
DB00421,Spironolactone,Spironolactone,D013148,MESH:D020257,Ventricular Remodeling
DB00421,Spironolactone,Spironolactone,D013148,MESH:D015430,Weight Gain
DB00421,Spironolactone,Spironolactone,D013148,MESH:D015431,Weight Loss
DB01028,Methoxyflurane,Methoxyflurane,D008733,MESH:D002056,Burns
DB00369,Cidofovir,Cidofovir,D000077404,MESH:D017088,AIDS-Related Opportunistic Infections
DB00369,Cidofovir,Cidofovir,D000077404,MESH:D027601,Polyomavirus Infections
DB00369,Cidofovir,Cidofovir,D000077404,MESH:D014777,Virus Diseases
DB08804,Nandrolone decanoate,Nandrolone Decanoate,D000077603,MESH:D000740,Anemia
DB08804,Nandrolone decanoate,Nandrolone Decanoate,D000077603,MESH:D005199,Fanconi Anemia
DB08804,Nandrolone decanoate,Nandrolone Decanoate,D000077603,MESH:D006628,Hirsutism
DB08804,Nandrolone decanoate,Nandrolone Decanoate,D000077603,MESH:D010024,Osteoporosis
DB08804,Nandrolone decanoate,Nandrolone Decanoate,D000077603,MESH:D012859,Sjogren's Syndrome
DB01183,Naloxone,Naloxone,D009270,MESH:D058186,Acute Kidney Injury
DB01183,Naloxone,Naloxone,D009270,MESH:D000437,Alcoholism
DB01183,Naloxone,Naloxone,D009270,MESH:D000647,Amnesia
DB01183,Naloxone,Naloxone,D009270,MESH:D000707,Anaphylaxis
DB01183,Naloxone,Naloxone,D009270,MESH:D001049,Apnea
DB01183,Naloxone,Naloxone,D009270,MESH:D001259,Ataxia
DB01183,Naloxone,Naloxone,D009270,MESH:D050197,Atherosclerosis
DB01183,Naloxone,Naloxone,D009270,MESH:D001919,Bradycardia
DB01183,Naloxone,Naloxone,D009270,MESH:D001927,Brain Diseases
DB01183,Naloxone,Naloxone,D009270,MESH:D001930,Brain Injuries
DB01183,Naloxone,Naloxone,D009270,MESH:D002545,Brain Ischemia
DB01183,Naloxone,Naloxone,D009270,MESH:D002375,Catalepsy
DB01183,Naloxone,Naloxone,D009270,MESH:D002389,Catatonia
DB01183,Naloxone,Naloxone,D009270,MESH:D002769,Cholelithiasis
DB01183,Naloxone,Naloxone,D009270,MESH:D021081,Chronobiology Disorders
DB01183,Naloxone,Naloxone,D009270,MESH:D019970,Cocaine-Related Disorders
DB01183,Naloxone,Naloxone,D009270,MESH:D003128,Coma
DB01183,Naloxone,Naloxone,D009270,MESH:D003248,Constipation
DB01183,Naloxone,Naloxone,D009270,MESH:D003704,Dementia
DB01183,Naloxone,Naloxone,D009270,MESH:D062787,Drug Overdose
DB01183,Naloxone,Naloxone,D009270,MESH:D004417,Dyspnea
DB01183,Naloxone,Naloxone,D009270,MESH:D004487,Edema
DB01183,Naloxone,Naloxone,D009270,MESH:D004827,Epilepsy
DB01183,Naloxone,Naloxone,D009270,MESH:D005767,Gastrointestinal Diseases
DB01183,Naloxone,Naloxone,D009270,MESH:D006212,Hallucinations
DB01183,Naloxone,Naloxone,D009270,MESH:D006429,Hemiplegia
DB01183,Naloxone,Naloxone,D009270,MESH:D006556,Heroin Dependence
DB01183,Naloxone,Naloxone,D009270,MESH:D006930,Hyperalgesia
DB01183,Naloxone,Naloxone,D009270,MESH:D006947,Hyperkalemia
DB01183,Naloxone,Naloxone,D009270,MESH:D006948,Hyperkinesis
DB01183,Naloxone,Naloxone,D009270,MESH:D006973,Hypertension
DB01183,Naloxone,Naloxone,D009270,MESH:D018476,Hypokinesia
DB01183,Naloxone,Naloxone,D009270,MESH:D007022,Hypotension
DB01183,Naloxone,Naloxone,D009270,MESH:D007035,Hypothermia
DB01183,Naloxone,Naloxone,D009270,MESH:D007040,Hypoventilation
DB01183,Naloxone,Naloxone,D009270,MESH:D000860,Hypoxia
DB01183,Naloxone,Naloxone,D009270,MESH:D007674,Kidney Diseases
DB01183,Naloxone,Naloxone,D009270,MESH:D053609,Lethargy
DB01183,Naloxone,Naloxone,D009270,MESH:D008171,Lung Diseases
DB01183,Naloxone,Naloxone,D009270,MESH:D008881,Migraine Disorders
DB01183,Naloxone,Naloxone,D009270,MESH:D015877,Miosis
DB01183,Naloxone,Naloxone,D009270,MESH:D009021,Morphine Dependence
DB01183,Naloxone,Naloxone,D009270,MESH:D009069,Movement Disorders
DB01183,Naloxone,Naloxone,D009270,MESH:D009123,Muscle Hypotonia
DB01183,Naloxone,Naloxone,D009270,MESH:D009127,Muscle Rigidity
DB01183,Naloxone,Naloxone,D009270,MESH:D009128,Muscle Spasticity
DB01183,Naloxone,Naloxone,D009270,MESH:D009336,Necrosis
DB01183,Naloxone,Naloxone,D009270,MESH:D058426,Neointima
DB01183,Naloxone,Naloxone,D009270,MESH:D009293,Opioid-Related Disorders
DB01183,Naloxone,Naloxone,D009270,MESH:D010146,Pain
DB01183,Naloxone,Naloxone,D009270,MESH:D010259,Paranoid Disorders
DB01183,Naloxone,Naloxone,D009270,MESH:D010291,Paresis
DB01183,Naloxone,Naloxone,D009270,MESH:D011183,Postoperative Complications
DB01183,Naloxone,Naloxone,D009270,MESH:D010149,Postoperative Pain
